,primaryTitle,isAdult,startYear,runtimeMinutes,genres,PolloRating
54722,Darkman,0,1990,96,"Action,Sci-Fi,Thriller",0.47968505031648084
152489,The Matrix Resurrections,0,2021,148,"Action,Sci-Fi",0.4792025980859706
134736,Push,0,2009,111,"Action,Sci-Fi,Thriller",0.4790795965813382
207990,Transformers: Age of Extinction,0,2014,165,"Action,Adventure,Sci-Fi",0.47901619382964256
72231,Dragon Ball Z: Revival Fusion,0,1995,51,"Action,Animation,Sci-Fi",0.4786715746649949
217895,Dark Skies,0,2013,97,"Horror,Sci-Fi,Thriller",0.478595635067768
226785,Steins;Gate: The Movie - Load Region of Déjà Vu,0,2013,90,"Animation,Mystery,Sci-Fi",0.4784233917149257
65366,Sphere,0,1998,134,"Action,Mystery,Sci-Fi",0.4774157793619036
42682,The Brood,0,1979,92,"Horror,Sci-Fi",0.47579197438523674
103220,The Time Machine,0,2002,96,"Action,Adventure,Sci-Fi",0.47578761804824615
282568,Freaks,0,2018,105,"Drama,Mystery,Sci-Fi",0.47541328111417985
210909,The Purge,0,2013,85,"Horror,Sci-Fi,Thriller",0.474778367170626
120318,Blade: Trinity,0,2004,113,"Action,Horror,Sci-Fi",0.47403641405421315
62461,Richard III,0,1995,110,"Drama,Sci-Fi,War",0.4739768125947419
69669,Planet of the Apes,0,2001,119,"Action,Adventure,Sci-Fi",0.47374789834813485
153417,Titane,0,2021,108,"Drama,Horror,Sci-Fi",0.47353525875671454
227414,Criminal,0,2016,113,"Action,Sci-Fi,Thriller",0.4730391090922293
107482,Hulk,0,2003,138,"Action,Sci-Fi",0.47295209456451964
43428,Time After Time,0,1979,112,"Adventure,Drama,Sci-Fi",0.47288520749603385
50809,Bad Taste,0,1987,91,"Comedy,Horror,Sci-Fi",0.4727746951384346
162594,Resident Evil: Afterlife,0,2010,96,"Action,Horror,Sci-Fi",0.4724796410604509
223232,Time Lapse,0,2014,104,"Horror,Sci-Fi,Thriller",0.471903468434413
52091,The Blob,0,1988,95,"Horror,Sci-Fi,Thriller",0.4717984727958805
286790,Android Kunjappan Ver 5.25,0,2019,140,"Comedy,Drama,Sci-Fi",0.4717124324914275
149536,G.I. Joe: The Rise of Cobra,0,2009,118,"Action,Adventure,Sci-Fi",0.4717003604610596
239576,The Space Between Us,0,2017,120,"Drama,Romance,Sci-Fi",0.4709061780118509
73625,Deep Blue Sea,0,1999,105,"Action,Adventure,Sci-Fi",0.47087524704567413
134457,Outlander,0,2008,115,"Action,Adventure,Sci-Fi",0.47072743283903035
58234,Universal Soldier,0,1992,102,"Action,Sci-Fi",0.4706489975866776
43230,Phantasm,0,1979,89,"Horror,Sci-Fi",0.47036381876824657
51188,The Hidden,0,1987,97,"Horror,Sci-Fi,Thriller",0.4700599804690735
53031,Tetsuo: The Iron Man,0,1989,67,"Horror,Sci-Fi",0.469546782141089
207867,Spectral,0,2016,107,"Action,Adventure,Sci-Fi",0.46855092692070527
107112,Cypher,0,2002,95,"Mystery,Sci-Fi,Thriller",0.4685091661939883
266683,X-Men: Dark Phoenix,0,2019,113,"Action,Adventure,Sci-Fi",0.46805894487613914
241346,The Purge: Election Year,0,2016,108,"Action,Horror,Sci-Fi",0.4679153585328754
91585,The 6th Day,0,2000,123,"Action,Mystery,Sci-Fi",0.4672191811636665
156455,Green Lantern,0,2011,114,"Action,Adventure,Sci-Fi",0.46677264755017056
188348,G.I. Joe: Retaliation,0,2013,110,"Action,Adventure,Sci-Fi",0.4663403508028254
188827,Lockout,0,2012,95,"Action,Sci-Fi,Thriller",0.46607651515301035
162400,Battle Los Angeles,0,2011,116,"Action,Adventure,Sci-Fi",0.4660101964617941
264562,Oxygen,0,2021,100,"Drama,Fantasy,Sci-Fi",0.4656468957919687
232529,Spring,0,2014,109,"Horror,Romance,Sci-Fi",0.46544686469465657
260159,Possessor,0,2020,103,"Horror,Mystery,Sci-Fi",0.4644074836226103
274323,Project Power,0,2020,113,"Action,Crime,Sci-Fi",0.4627676426973215
99029,Aditya 369,0,1991,140,"Adventure,Comedy,Sci-Fi",0.4627643333858367
77053,Hollow Man,0,2000,112,"Action,Horror,Sci-Fi",0.46209201327556937
207412,Assassin's Creed,0,2016,115,"Action,Adventure,Sci-Fi",0.46176290569251305
72238,Dragon Ball Z: Wrath of the Dragon,0,1995,52,"Action,Animation,Sci-Fi",0.461312425756908
180302,Stake Land,0,2010,98,"Drama,Horror,Sci-Fi",0.46111900928086047
49276,The Quiet Earth,0,1985,91,"Drama,Mystery,Sci-Fi",0.46081060104395455
45162,Outland,0,1981,109,"Action,Crime,Sci-Fi",0.4605195208176547
5950,Island of Lost Souls,0,1932,70,"Film-Noir,Horror,Sci-Fi",0.46051378480285615
35698,Silent Running,0,1972,89,"Drama,Sci-Fi",0.4594450131068318
57410,Forever Young,0,1992,102,"Drama,Romance,Sci-Fi",0.4587836030149827
281327,The Witch: Part 1 - The Subversion,0,2018,125,"Action,Mystery,Sci-Fi",0.4584492252734767
207004,Upstream Color,0,2013,96,"Drama,Sci-Fi",0.4578627951087071
39560,The Stepford Wives,0,1975,115,"Horror,Mystery,Sci-Fi",0.45754258149751215
50296,Night of the Creeps,0,1986,88,"Comedy,Horror,Sci-Fi",0.4572816534283023
162949,Pontypool,0,2008,93,"Horror,Sci-Fi",0.4569483620112014
47357,Twilight Zone: The Movie,0,1983,101,"Horror,Sci-Fi",0.4567203092073417
277877,Jurassic World: Dominion,0,2022,147,"Action,Adventure,Sci-Fi",0.4566777355616738
25544,On the Beach,0,1959,134,"Drama,Romance,Sci-Fi",0.4565088438903368
248365,The Meg,0,2018,113,"Action,Horror,Sci-Fi",0.4564945715216293
174835,Downsizing,0,2017,135,"Drama,Fantasy,Sci-Fi",0.45603858342033915
103012,The One,0,2001,87,"Action,Sci-Fi,Thriller",0.4558357429392591
238773,Cargo,0,2017,105,"Drama,Horror,Sci-Fi",0.455784038576975
49942,From Beyond,0,1986,85,"Horror,Sci-Fi",0.4556927456896908
248604,Indru Netru Naalai,0,2015,146,"Comedy,Sci-Fi,Thriller",0.45519815852763656
40229,The Man Who Fell to Earth,0,1976,139,"Drama,Sci-Fi",0.4550621269794882
148467,Gamer,0,2009,95,"Action,Sci-Fi,Thriller",0.45503844761480056
19679,The Man in the White Suit,0,1951,85,"Comedy,Drama,Sci-Fi",0.45490711312267124
30757,Fantastic Voyage,0,1966,100,"Adventure,Family,Sci-Fi",0.4541350961571475
100529,S1m0ne,0,2002,117,"Comedy,Drama,Sci-Fi",0.4539080489286551
39485,Rollerball,0,1975,125,"Action,Sci-Fi,Sport",0.4534462328451874
251322,Color Out of Space,0,2019,111,"Horror,Mystery,Sci-Fi",0.4533502506109594
167798,The Watch,0,2012,102,"Comedy,Sci-Fi",0.4530090244202941
43830,The Final Countdown,0,1980,103,"Action,Adventure,Sci-Fi",0.45116422668625256
257244,ARQ,0,2016,88,"Action,Sci-Fi,Thriller",0.45079923493138285
147143,Splice,0,2009,104,"Horror,Sci-Fi",0.45033818244030643
225960,The Signal,0,2014,97,"Drama,Mystery,Sci-Fi",0.4500261617651681
63817,The Nutty Professor,0,1996,95,"Comedy,Romance,Sci-Fi",0.4498824035860214
130105,The Invasion,0,2007,99,"Sci-Fi,Thriller",0.4496800237380392
162552,The Fourth Kind,0,2009,98,"Horror,Mystery,Sci-Fi",0.4492741812398057
35534,The Omega Man,0,1971,98,"Action,Drama,Sci-Fi",0.44884633919519606
45521,Airplane II: The Sequel,0,1982,85,"Comedy,Sci-Fi",0.44879595748238427
136886,Doomsday,0,2008,113,"Action,Sci-Fi,Thriller",0.448766080785597
147786,Gemini Man,0,2019,117,"Action,Sci-Fi,Thriller",0.44862267997438604
29651,The Last Man on Earth,0,1964,86,"Drama,Horror,Sci-Fi",0.44829834696792703
136422,Dasavatharam,0,2008,188,"Action,Adventure,Sci-Fi",0.44804819123060036
144986,The Day the Earth Stood Still,0,2008,104,"Adventure,Drama,Sci-Fi",0.4477878287635289
19707,Monkey Business,0,1952,97,"Comedy,Sci-Fi",0.4470102478903458
152442,Quarantine,0,2008,89,"Horror,Sci-Fi,Thriller",0.4469729495671671
35207,Escape from the Planet of the Apes,0,1971,98,"Action,Sci-Fi",0.44674239510306063
195343,Sound of My Voice,0,2011,87,"Drama,Mystery,Sci-Fi",0.44613474407114434
55406,RoboCop 2,0,1990,117,"Action,Crime,Sci-Fi",0.4459490522600772
10815,Son of Frankenstein,0,1939,99,"Drama,Horror,Sci-Fi",0.44546661595170245
258592,Underwater,0,2020,95,"Action,Horror,Sci-Fi",0.44497210311645663
52537,Killer Klowns from Outer Space,0,1988,88,"Comedy,Horror,Sci-Fi",0.444417264378775
274130,Attack,0,2022,121,"Action,Sci-Fi,Thriller",0.4443524833534808
65665,Godzilla,0,1998,139,"Action,Sci-Fi,Thriller",0.4442680385625453
65349,Soldier,0,1998,99,"Action,Drama,Sci-Fi",0.444084071792361
203175,Automata,0,2014,109,"Action,Drama,Sci-Fi",0.44403638639496906
62575,Species,0,1995,108,"Action,Horror,Sci-Fi",0.44291080452818493
23433,The Curse of Frankenstein,0,1957,82,"Horror,Sci-Fi,Thriller",0.4428314153208354
176756,Beavis and Butt-Head Do the Universe,0,2022,87,"Animation,Comedy,Sci-Fi",0.4425126753298389
260660,Captive State,0,2019,109,"Action,Horror,Sci-Fi",0.4423507647084476
62043,Judge Dredd,0,1995,96,"Action,Crime,Sci-Fi",0.44220992026791606
254934,Anon,0,2018,100,"Crime,Mystery,Sci-Fi",0.44210341816272714
281623,After Yang,0,2021,96,"Drama,Sci-Fi",0.4418857882176904
169506,Swan Song,0,2021,116,"Drama,Romance,Sci-Fi",0.44174702011217926
65065,Mimic,0,1997,105,"Horror,Sci-Fi",0.440520821984717
46961,The Man with Two Brains,0,1983,93,"Comedy,Romance,Sci-Fi",0.4404927814896709
96724,"Dude, Where's My Car?",0,2000,83,"Comedy,Mystery,Sci-Fi",0.4404540230445154
280014,Vivarium,0,2019,97,"Horror,Mystery,Sci-Fi",0.4397514757054619
107491,Pulse,0,2001,119,"Horror,Mystery,Sci-Fi",0.43949480795127316
62929,The Arrival,0,1996,115,"Mystery,Sci-Fi,Thriller",0.4393289179447389
61172,Timecop,0,1994,99,"Action,Crime,Sci-Fi",0.43889369228495384
31923,Quatermass and the Pit,0,1967,97,"Horror,Mystery,Sci-Fi",0.4385936672506497
144810,Repo! The Genetic Opera,0,2008,98,"Horror,Musical,Sci-Fi",0.4384698259362838
206729,Maro Prapancham,0,2023,109,"Drama,Sci-Fi,Thriller",0.43837076840294703
252385,The Discovery,0,2017,102,"Drama,Romance,Sci-Fi",0.4383361170824738
33246,Colossus: The Forbin Project,0,1970,100,"Sci-Fi,Thriller",0.4380955125279422
277183,Prospect,0,2018,100,"Adventure,Drama,Sci-Fi",0.4380939023809185
28695,The Nutty Professor,0,1963,107,"Comedy,Romance,Sci-Fi",0.4380434803232516
230980,Reminiscence,0,2021,116,"Mystery,Romance,Sci-Fi",0.4372179819094489
34126,Beneath the Planet of the Apes,0,1970,95,"Action,Adventure,Sci-Fi",0.43681199324583925
203362,Victor Frankenstein,0,2015,110,"Drama,Horror,Sci-Fi",0.4367982819262781
213917,These Final Hours,0,2013,87,"Drama,Sci-Fi,Thriller",0.43670303426270046
47282,Strange Brew,0,1983,90,"Comedy,Crime,Sci-Fi",0.43630683867139436
36732,Slaughterhouse-Five,0,1972,104,"Comedy,Drama,Sci-Fi",0.4361724994246776
269209,Archive,0,2020,109,"Drama,Mystery,Sci-Fi",0.4361286725873134
193995,Anna,0,2013,99,"Drama,Mystery,Sci-Fi",0.4360787096886365
62510,Screamers,0,1995,108,"Horror,Sci-Fi,Thriller",0.4356547361111287
148219,Splinter,0,2008,82,"Crime,Horror,Sci-Fi",0.4352407770139242
119940,The Forgotten,0,2004,91,"Drama,Mystery,Sci-Fi",0.43506154504558375
189954,Jupiter Ascending,0,2015,127,"Action,Adventure,Sci-Fi",0.43494530023104827
24257,The Blob,0,1958,86,"Horror,Sci-Fi",0.43471742176927813
190681,Bloodshot,0,2020,109,"Action,Adventure,Sci-Fi",0.4344870432787317
209027,Hidden,0,2015,84,"Horror,Sci-Fi,Thriller",0.43382862041521825
218843,Frequencies,0,2013,109,"Mystery,Romance,Sci-Fi",0.4333351330962968
194484,Absolutely Anything,0,2015,85,"Comedy,Sci-Fi",0.43305512788502964
267494,Transit,0,2018,101,"Drama,Sci-Fi",0.433042243630405
63273,Escape from L.A.,0,1996,101,"Action,Adventure,Sci-Fi",0.43286926255929953
49825,Critters,0,1986,86,"Comedy,Horror,Sci-Fi",0.4328535231618122
130832,Krrish,0,2006,185,"Action,Adventure,Sci-Fi",0.43255356293935393
206370,Open Grave,0,2013,102,"Horror,Mystery,Sci-Fi",0.43206569177094795
124994,Renaissance,0,2006,105,"Action,Animation,Sci-Fi",0.4318751510657857
39533,Shivers,0,1975,87,"Horror,Sci-Fi",0.43180516430201
219479,V/H/S/2,0,2013,96,"Horror,Sci-Fi",0.4306818281332107
38979,Death Race 2000,0,1975,80,"Action,Comedy,Sci-Fi",0.4298919086915236
50024,Man Facing Southeast,0,1986,105,"Drama,Mystery,Sci-Fi",0.4294749143143537
63765,Multiplicity,0,1996,117,"Comedy,Romance,Sci-Fi",0.4293367181901107
36091,Conquest of the Planet of the Apes,0,1972,88,"Action,Sci-Fi",0.42931475009274017
126879,Æon Flux,0,2005,93,"Action,Adventure,Sci-Fi",0.42927525822921686
150282,The Midnight Sky,0,2020,118,"Adventure,Drama,Sci-Fi",0.429230519148436
121272,The Final Cut,0,2004,95,"Drama,Sci-Fi,Thriller",0.4290931947505522
110115,The Core,0,2003,135,"Action,Adventure,Sci-Fi",0.42860970715806285
155799,Dragon Ball Z: Cooler's Revenge,0,1991,47,"Action,Animation,Sci-Fi",0.42801219329169715
47485,The Adventures of Buckaroo Banzai Across the 8th Dimension,0,1984,103,"Adventure,Comedy,Sci-Fi",0.4273489585000062
229890,Extinction,0,2018,95,"Action,Drama,Sci-Fi",0.42698423714516504
135150,The Astronaut Farmer,0,2006,104,"Adventure,Drama,Sci-Fi",0.4269480942991475
121352,Babylon A.D.,0,2008,90,"Action,Adventure,Sci-Fi",0.426242689371388
46041,The Masters of Time,0,1982,78,"Adventure,Animation,Sci-Fi",0.4262111359046564
261577,Light of My Life,0,2019,119,"Drama,Sci-Fi,Thriller",0.42611094315458026
221838,Resident Evil: The Final Chapter,0,2016,107,"Action,Horror,Sci-Fi",0.4260878613821755
198140,The Congress,0,2013,122,"Animation,Drama,Sci-Fi",0.4259162417016279
55857,Until the End of the World,0,1991,158,"Action,Drama,Sci-Fi",0.42572362658815405
190425,Independence Day: Resurgence,0,2016,120,"Action,Adventure,Sci-Fi",0.42522323903839
199751,Resident Evil: Retribution,0,2012,95,"Action,Horror,Sci-Fi",0.42520694651343255
107213,Dreamcatcher,0,2003,136,"Drama,Horror,Sci-Fi",0.4251616659309276
48066,Night of the Comet,0,1984,95,"Comedy,Horror,Sci-Fi",0.4251183144506686
264467,What We Left Behind: Looking Back at Star Trek: Deep Space Nine,0,2018,116,"Documentary,Sci-Fi",0.4249265642755565
37106,Dark Star,0,1974,83,"Comedy,Sci-Fi",0.4246709789796594
216521,Flu,0,2013,122,"Action,Drama,Sci-Fi",0.4246553054016897
47742,Firestarter,0,1984,114,"Action,Horror,Sci-Fi",0.4241194422309291
82689,Mission to Mars,0,2000,114,"Adventure,Sci-Fi,Thriller",0.4240692987251826
38899,A Boy and His Dog,0,1975,91,"Comedy,Drama,Sci-Fi",0.42400415976420774
56286,Kafka,0,1991,98,"Drama,Mystery,Sci-Fi",0.4237984945025102
62039,Johnny Mnemonic,0,1995,103,"Action,Drama,Sci-Fi",0.42347076281867624
221642,The Survivalist,0,2015,104,"Drama,Sci-Fi,Thriller",0.42277801773132406
87668,Red Planet,0,2000,106,"Action,Sci-Fi,Thriller",0.42249151258632167
166626,Helsreach: The Movie,0,2019,150,Sci-Fi,0.42187129538418866
41324,Rabid,0,1977,91,"Horror,Sci-Fi",0.42109780777202466
182362,Oke Oka Jeevitham,0,2022,160,"Drama,Sci-Fi,Thriller",0.4204716064589624
72236,Dragon Ball Z: Super Android 13,0,1992,46,"Action,Animation,Sci-Fi",0.42033643188751224
243182,The Void,0,2016,90,"Horror,Mystery,Sci-Fi",0.42017226092535653
232260,Transformers: The Last Knight,0,2017,154,"Action,Adventure,Sci-Fi",0.41973231230754043
189066,Z for Zachariah,0,2015,98,"Drama,Romance,Sci-Fi",0.41966176102370883
215462,The Machine,0,2013,91,"Action,Drama,Sci-Fi",0.4195758530923068
11910,Dr. Jekyll and Mr. Hyde,0,1941,113,"Drama,Horror,Sci-Fi",0.419549979145602
231185,Equals,0,2015,101,"Drama,Romance,Sci-Fi",0.41946660253443263
26745,The Day the Earth Caught Fire,0,1961,99,"Drama,Romance,Sci-Fi",0.4193917767035082
7382,Mad Love,0,1935,68,"Horror,Romance,Sci-Fi",0.41899032077090226
245813,Morgan,0,2016,92,"Action,Horror,Sci-Fi",0.4189768053987529
281822,Child's Play,0,2019,90,"Drama,Horror,Sci-Fi",0.4188997790651238
110391,Timeline,0,2003,116,"Action,Adventure,Sci-Fi",0.41843293038295315
65527,Volcano,0,1997,104,"Action,Drama,Sci-Fi",0.41840713315546846
51201,Wings of Honneamise,0,1987,121,"Animation,Drama,Sci-Fi",0.41801665351923983
50378,Dead Man's Letters,0,1986,87,"Drama,Sci-Fi",0.41786964253173553
251423,2.0,0,2018,148,"Action,Sci-Fi,Thriller",0.4176889002693782
41652,Battlestar Galactica,0,1978,148,"Action,Adventure,Sci-Fi",0.4171217130976071
273084,Little Monsters,0,2019,93,"Comedy,Horror,Sci-Fi",0.4168623080522836
286055,Jexi,0,2019,84,"Comedy,Romance,Sci-Fi",0.41608883179923034
139321,Black Sheep,0,2006,87,"Comedy,Horror,Sci-Fi",0.4160313247217018
203633,Geostorm,0,2017,109,"Action,Sci-Fi,Thriller",0.4157046767004293
62968,The Green Planet,0,1996,99,"Comedy,Sci-Fi",0.4156815470501069
76315,Impostor,0,2001,95,"Drama,Mystery,Sci-Fi",0.41541569888451063
194382,7 Aum Arivu,0,2011,168,"Action,Sci-Fi,Thriller",0.41469452485772407
274727,The Wandering Earth,0,2019,125,"Action,Adventure,Sci-Fi",0.41423688930531716
179280,Beyond the Infinite Two Minutes,0,2020,70,"Comedy,Sci-Fi",0.41416662882513566
108338,The Tuxedo,0,2002,98,"Action,Comedy,Sci-Fi",0.41402318781677255
179588,Crimes of the Future,0,2022,107,"Drama,Horror,Sci-Fi",0.4139781433128594
144488,The Happening,0,2008,91,"Adventure,Drama,Sci-Fi",0.4137056226730902
107199,Cube²: Hypercube,0,2002,94,"Horror,Mystery,Sci-Fi",0.41326656001905365
187435,Yashoda,0,2022,135,"Action,Sci-Fi,Thriller",0.41322740311486017
133338,The Aerial,0,2006,99,"Drama,Fantasy,Sci-Fi",0.41249914897638584
185157,The Divide,0,2011,112,"Drama,Horror,Sci-Fi",0.4123157342696878
186041,Dr. 56,0,2022,105,"Crime,Mystery,Sci-Fi",0.4122525822124207
32319,Charly,0,1968,103,"Drama,Romance,Sci-Fi",0.41221041562226624
41902,The Fury,0,1978,118,"Horror,Sci-Fi,Thriller",0.4119312315591264
42122,The Medusa Touch,0,1978,109,"Horror,Sci-Fi",0.41189550132615005
52009,Alien Nation,0,1988,91,"Action,Sci-Fi",0.4118174774548908
63080,Chain Reaction,0,1996,107,"Action,Drama,Sci-Fi",0.41161280713778325
57751,Memoirs of an Invisible Man,0,1992,99,"Comedy,Romance,Sci-Fi",0.41133694752350186
144999,Vexille,0,2007,109,"Action,Animation,Sci-Fi",0.41111996384404714
190603,Enter Nowhere,0,2011,90,"Mystery,Sci-Fi,Thriller",0.4111071534007165
36319,Horror Express,0,1972,91,"Adventure,Horror,Sci-Fi",0.41062934694499775
61891,Godzilla vs. Destoroyah,0,1995,103,"Action,Horror,Sci-Fi",0.41036466443265546
47316,Testament,0,1983,90,"Drama,Sci-Fi",0.41032295991977424
26592,The Absent Minded Professor,0,1961,92,"Comedy,Family,Sci-Fi",0.4102674141345279
60761,No Escape,0,1994,118,"Action,Drama,Sci-Fi",0.41007417046247907
243505,The Circle,0,2017,110,"Drama,Sci-Fi,Thriller",0.4100588907410026
58815,Fortress,0,1992,95,"Action,Crime,Sci-Fi",0.4098792254975715
117927,Code 46,0,2003,93,"Drama,Romance,Sci-Fi",0.40938471597039044
129068,Doom,0,2005,105,"Action,Horror,Sci-Fi",0.40913648883707826
64738,Flubber,0,1997,93,"Comedy,Family,Sci-Fi",0.40868898398607484
215077,The 5th Wave,0,2016,112,"Action,Adventure,Sci-Fi",0.4081409019466716
162348,Womb,0,2010,111,"Drama,Romance,Sci-Fi",0.40793713087872996
223194,Harlock: Space Pirate,0,2013,115,"Adventure,Animation,Sci-Fi",0.4077335628860966
285275,Stowaway,0,2021,116,"Adventure,Sci-Fi,Thriller",0.40756574228202225
124237,Cargo,0,2009,112,"Drama,Mystery,Sci-Fi",0.40738381571051957
46553,Brainstorm,0,1983,106,"Sci-Fi,Thriller",0.40698733856884717
165789,Siren Head,0,2020,52,"Horror,Sci-Fi,Thriller",0.40682422392767814
244262,Tau,0,2018,97,"Sci-Fi,Thriller",0.40680791076549744
195848,Extracted,0,2012,89,"Drama,Sci-Fi",0.4068013880904332
2423,The Lost World,0,1925,110,"Adventure,Fantasy,Sci-Fi",0.4067342427548912
54611,Bride of Re-Animator,0,1990,96,"Comedy,Horror,Sci-Fi",0.406607232146509
165296,Churuli,0,2021,120,"Fantasy,Mystery,Sci-Fi",0.40573547114180464
147657,Doghouse,0,2009,89,"Comedy,Horror,Sci-Fi",0.4057019812265253
42654,The Black Hole,0,1979,98,"Action,Sci-Fi",0.4056760089578905
287855,Little Fish,0,2020,101,"Drama,Romance,Sci-Fi",0.40520494773097404
200675,Maggie,0,2015,95,"Drama,Horror,Sci-Fi",0.4051773584011997
20381,It Came from Outer Space,0,1953,81,"Horror,Sci-Fi",0.4049123032198897
173809,Technotise: Edit & I,0,2009,100,"Animation,Drama,Sci-Fi",0.40427042366332894
163150,Black Box,0,2020,100,"Horror,Mystery,Sci-Fi",0.40423005284464747
139400,The Signal,0,2007,103,"Horror,Sci-Fi,Thriller",0.4040694813134807
117181,Returner,0,2002,116,"Action,Adventure,Sci-Fi",0.4035794973778297
224260,The Death of Superman Lives: What Happened?,0,2015,104,"Documentary,Sci-Fi",0.4034938884506919
19237,When Worlds Collide,0,1951,83,"Action,Sci-Fi,Thriller",0.4029874362483504
8481,Things to Come,0,1936,100,"Drama,Sci-Fi,War",0.402887490978026
1266,Dr. Jekyll and Mr. Hyde,0,1920,69,"Drama,Horror,Sci-Fi",0.40233998407686217
65266,The Relic,0,1997,110,"Horror,Mystery,Sci-Fi",0.40192464040713216
20105,"The Beast from 20,000 Fathoms",0,1953,80,"Horror,Sci-Fi",0.4017190069916062
123497,Cube Zero,0,2004,97,"Drama,Mystery,Sci-Fi",0.40168725204695926
58543,Body Snatchers,0,1993,87,"Horror,Sci-Fi",0.4013607056229888
47592,The Brother from Another Planet,0,1984,108,"Comedy,Sci-Fi",0.40135986324162615
280255,Memoria,0,2021,136,"Drama,Mystery,Sci-Fi",0.40134997608474016
215960,Rememory,0,2017,111,"Drama,Mystery,Sci-Fi",0.401292402049441
229538,iBoy,0,2017,90,"Action,Crime,Sci-Fi",0.40089172834857906
29411,Mothra vs. Godzilla,0,1964,89,"Adventure,Fantasy,Sci-Fi",0.40079024852336226
142112,Diary of the Dead,0,2007,95,"Fantasy,Horror,Sci-Fi",0.4003240183260044
247545,In the Tall Grass,0,2019,101,"Horror,Mystery,Sci-Fi",0.4003004082616666
222571,Ghost in the Shell: Arise - Border 1: Ghost Pain,0,2013,58,"Action,Animation,Sci-Fi",0.3999046776222585
42240,Piranha,0,1978,94,"Comedy,Horror,Sci-Fi",0.39973237087166047
45329,The Cabbage Soup,0,1981,102,"Comedy,Drama,Sci-Fi",0.3989880603592849
71078,The Astronaut's Wife,0,1999,109,"Drama,Sci-Fi,Thriller",0.3987183257144444
7927,The Devil-Doll,0,1936,78,"Drama,Horror,Sci-Fi",0.39866843031777904
155796,Psycho Goreman,0,2020,95,"Comedy,Horror,Sci-Fi",0.398607906074668
28950,X: The Man with the X-Ray Eyes,0,1963,79,"Horror,Sci-Fi,Thriller",0.3985431824962482
